ID,RADEG,DECDEG,CLASS,DATATABLE,i,g
SK185C,11.3823083,41.4754222,6.0,m31rbcV5,19.052,20.988
M087,11.38355,41.8255639,1.0,m31rbcV5,18.675,19.804
M088,11.3853292,41.7259833,2.0,m31rbcV5,19.803,20.759
M089,11.3855833,41.7253222,1.0,m31rbcV5,19.1,20.119
M090,11.3873792,41.8063917,6.0,m31rbcV5,20.123,20.532
M091,11.3879208,41.7053333,1.0,m31rbcV5,19.631,20.297
SK205B,11.388541666666663,40.28566666666666,4.0,m31rbcV5,19.233,20.204
B372,11.3889875,42.0067139,1.0,m31rbcV5,21.246,22.501
SK186C,11.3919708,41.4685528,6.0,m31rbcV5,20.588,22.751
M092,11.3982417,41.7550194,1.0,m31rbcV5,19.343,20.324
B132D,11.3982917,41.3034972,6.0,m31rbcV5,22.706,24.043
B267D,11.3994583,40.5929444,2.0,m31rbcV5,20.273,21.927
Johnson12_133,11.402874,42.150333,4.0,johnson12_table6,22.095,23.41
BH30,11.4030917,41.7262806,3.0,m31rbcV5,19.9,21.132
SK206B,11.4038292,41.7384,6.0,m31rbcV5,22.476,24.324
Johnson12_134,11.404044,42.155315,4.0,johnson12_table6,22.215,24.225
BH29,11.4055083,41.612575,1.0,m31rbcV5,20.61,22.676
M093,11.4060708,41.6697917,1.0,m31rbcV5,20.063,21.026
SK187C,11.4072292,41.9012111,2.0,m31rbcV5,19.897,20.691
Johnson12_103,11.40837,42.188686,4.0,johnson12_table6,21.085,23.718
SK188C,11.4116708,41.8948028,2.0,m31rbcV5,20.398,21.127
SK207B,11.4132792,41.8320083,2.0,m31rbcV5,18.932,19.802
M094,11.4155875,41.7762194,6.0,m31rbcV5,19.914,20.54
M095,11.4161083,41.7449028,2.0,m31rbcV5,19.658,20.204
SK102A,11.4162,41.8796778,6.0,m31rbcV5,19.496,20.008
C27,11.4175,37.78638888888889,4.0,di_tullio_zinn_13_table2,21.887,22.432
Johnson12_70,11.417628,42.217976,4.0,johnson12_table6,21.48,23.813
SK189C,11.4183083,41.7043944,6.0,m31rbcV5,19.402,20.117
SK103A,11.4201417,40.6642611,6.0,m31rbcV5,23.39,24.897
B288,11.4213125,41.1087417,4.0,m31rbcV5,18.07,19.531
SK208B,11.4214,41.9189806,6.0,m31rbcV5,21.673,23.009
Johnson12_74,11.421901,42.238853,4.0,johnson12_table6,21.405,22.582
Johnson12_72,11.42281,42.229572,4.0,johnson12_table6,22.242,23.795
SK209B,11.4240708,41.8618139,6.0,m31rbcV5,21.873,22.33
B373,11.4243833,41.7593111,1.0,m31rbcV5,20.875,22.487
Johnson12_73,11.42451,42.235157,4.0,johnson12_table6,22.799,24.156
Johnson12_75,11.424574,42.246696,4.0,johnson12_table6,22.296,24.038
Johnson12_77,11.426997,42.251961,4.0,johnson12_table6,21.217,22.668
dTZZ-13,11.43322,42.65674,1.0,,19.958,21.139
dTZZ-13,11.43322,42.65674,1.0,,19.958,21.139
SK190C,11.4333,41.9075194,2.0,m31rbcV5,18.472,20.387
B268D,11.4338833,41.6683806,4.0,m31rbcV5,18.006,19.71
SK191C,11.4340875,41.7149389,6.0,m31rbcV5,22.431,23.261
SK104A,11.4346292,41.9577222,1.0,m31rbcV5,17.739,18.809
B374,11.4355,41.6986278,1.0,m31rbcV5,18.531,19.087
Johnson12_69,11.435689,42.22224,4.0,johnson12_table6,21.423,23.017
V129,11.4362417,41.8665111,3.0,m31rbcV5,20.428,21.729
Johnson12_76,11.439136,42.248543,4.0,johnson12_table6,21.111,22.403
B375,11.4398333,41.6617083,1.0,m31rbcV5,17.511,18.424
B480,11.4398917,41.7645806,1.0,m31rbcV5,18.782,19.155
Johnson12_78,11.440893,42.249344,4.0,johnson12_table6,23.348,23.924
Johnson12_131,11.441937,42.14864,4.0,johnson12_table6,22.203,23.677
Johnson12_68,11.442479,42.221481,4.0,johnson12_table6,20.666,22.817
B269D,11.4427417,39.8256917,4.0,m31rbcV5,20.47,21.59
M101,11.4428208,41.8058028,1.0,m31rbcV5,21.073,23.004
M102,11.4448375,41.7562306,5.0,m31rbcV5,23.306,23.042
Johnson12_104,11.445501,42.203781,4.0,johnson12_table6,22.111,24.072
SK210B,11.4461875,40.75505,2.0,m31rbcV5,18.401,19.629
SK211B,11.4469,41.6589667,6.0,m31rbcV5,21.351,23.092
SK192C,11.4490375,41.8714611,2.0,m31rbcV5,22.006,22.57
Johnson12_67,11.450652,42.223549,4.0,johnson12_table6,22.424,24.435
B481,11.4507917,40.3916333,4.0,m31rbcV5,21.81,22.958
B377,11.451175,40.634525,1.0,m31rbcV5,23.359,24.272
B376,11.4516083,41.7110778,1.0,m31rbcV5,18.902,19.171
SK011E,11.453375,41.0372583,4.0,m31rbcV5,18.596,19.615
M104,11.4533917,41.8056,1.0,m31rbcV5,19.232,19.536
Johnson12_71,11.455062,42.228779,4.0,johnson12_table6,22.405,23.506
B270D,11.45508333333333,41.03036111111111,1.0,huxor14_table2,18.671,19.407
M105,11.45705,41.6572889,1.0,m31rbcV5,19.891,20.608
Johnson12_132,11.457124,42.17152,4.0,johnson12_table6,19.194,20.681
SK095D,11.457425,41.5222222,6.0,m31rbcV5,21.855,23.128
DAO83,11.4576792,41.8050306,2.0,m31rbcV5,22.636,24.467
SK193C,11.458208333333332,40.08586111111112,4.0,m31rbcV5,19.911,21.303
SK194C,11.4589708,41.7305194,4.0,m31rbcV5,18.944,20.87
Johnson12_58,11.463082,42.223385,4.0,johnson12_table6,22.538,23.921
SK195C,11.4638708,40.42925,2.0,m31rbcV5,18.624,20.373
SK196C,11.464916666666666,40.078833333333336,4.0,m31rbcV5,24.851,25.721
B271D,11.46585,40.5043528,4.0,m31rbcV5,21.826,22.633
SK105A,11.4660792,41.9615528,1.0,m31rbcV5,18.929,19.861
SK212B,11.4672917,41.5305361,2.0,m31rbcV5,22.826,24.109
Johnson12_62,11.467378,42.24015,4.0,johnson12_table6,21.006,22.525
SK106A,11.4674083,42.0907028,6.0,m31rbcV5,22.841,24.476
Johnson12_101,11.467661,42.204033,4.0,johnson12_table6,21.583,23.363
DAO84,11.4680292,41.7135972,3.0,m31rbcV5,19.608,19.869
Johnson12_100,11.468452,42.190311,4.0,johnson12_table6,20.471,22.814
H20,11.4688083,39.9311611,1.0,m31rbcV5,23.194,24.126
B482,11.4717375,41.3216444,4.0,m31rbcV5,19.027,20.195
Johnson12_59,11.472595,42.22477,4.0,johnson12_table6,21.415,22.885
Johnson12_66,11.473764,42.244648,4.0,johnson12_table6,22.85,24.034
SK213B,11.4744875,41.6865611,2.0,m31rbcV5,19.247,20.177
B484,11.4745667,41.7936167,1.0,m31rbcV5,18.746,19.175
Johnson12_56,11.474682,42.218575,4.0,johnson12_table6,21.881,23.997
B483,11.4747208,42.0383389,1.0,m31rbcV5,19.114,19.529
SK214B,11.47525,39.94633333333333,6.0,m31rbcV5,24.228,25.11
Johnson12_65,11.475941,42.25135,4.0,johnson12_table6,22.383,23.586
B272D,11.4776875,40.285825,6.0,m31rbcV5,24.764,25.993
Johnson12_60,11.479348,42.236767,4.0,johnson12_table6,21.193,23.246
Johnson12_57,11.480086,42.218784,4.0,johnson12_table6,23.239,24.465
Johnson12_99,11.481954,42.188564,4.0,johnson12_table6,21.967,23.663
Johnson12_61,11.483143,42.239349,4.0,johnson12_table6,21.493,23.136
Johnson12_102,11.485299,42.209396,4.0,johnson12_table6,20.114,21.673
Johnson12_64,11.485754,42.242901,4.0,johnson12_table6,21.814,23.078
Johnson12_55,11.48599,42.211452,4.0,johnson12_table6,22.636,24.098
C28,11.4875,25.028888888888886,2.0,di_tullio_zinn_13_table2,23.197,23.821
B378,11.4884792,41.8918639,1.0,m31rbcV5,17.767,18.501
SK197C,11.490124999999995,40.28597222222222,4.0,m31rbcV5,18.955,20.155
Johnson12_54,11.49132,42.212349,4.0,johnson12_table6,21.464,22.417
Johnson12_88,11.493336,42.174969,4.0,johnson12_table6,21.288,23.651
B379,11.4951583,40.7087139,1.0,m31rbcV5,21.284,22.417
Johnson12_89,11.495521,42.171661,4.0,johnson12_table6,20.524,22.492
B273D,11.4974042,40.6111167,4.0,m31rbcV5,23.155,24.252
B274D,11.4974833,40.6356056,4.0,m31rbcV5,18.076,19.512
SK215B,11.4982625,41.8541972,6.0,m31rbcV5,19.332,20.081
Johnson12_63,11.499711,42.239712,4.0,johnson12_table6,21.658,23.401
Johnson12_38,11.502872,42.214165,4.0,johnson12_table6,20.652,22.282
Johnson12_42,11.504524,42.223381,4.0,johnson12_table6,22.311,24.027
Johnson12_128,11.505042,42.151913,4.0,johnson12_table6,21.552,22.876
Johnson12_91,11.505669,42.18116,4.0,johnson12_table6,21.214,23.283
Johnson12_39,11.505829,42.214394,4.0,johnson12_table6,23.366,24.611
Johnson12_97,11.507039,42.195114,4.0,johnson12_table6,21.5,23.475
Johnson12_52,11.507737,42.245003,4.0,johnson12_table6,22.271,23.959
Johnson12_129,11.509086,42.159801,4.0,johnson12_table6,21.331,23.599
Johnson12_40,11.509364,42.208004,4.0,johnson12_table6,22.815,24.622
Johnson12_50,11.511139,42.239243,4.0,johnson12_table6,22.044,25.035
SK216B,11.5112792,41.7479944,2.0,m31rbcV5,23.259,24.557
SK198C,11.51185,40.3844417,2.0,m31rbcV5,19.453,21.269
Johnson12_53,11.513023,42.242195,4.0,johnson12_table6,23.272,24.487
LAMOST-C08,11.51354,42.71485,6.0,,22.368,23.513
LAMOST-C08,11.51354,42.71485,6.0,,22.368,23.513
Johnson12_96,11.51456,42.189655,4.0,johnson12_table6,22.051,23.234
Johnson12_95,11.514765,42.192833,4.0,johnson12_table6,22.941,22.253
SK199C,11.5157625,41.6080278,2.0,m31rbcV5,22.588,23.442
Johnson12_46,11.515966,42.227505,4.0,johnson12_table6,23.134,23.268
Johnson12_94,11.517705,42.195717,4.0,johnson12_table6,22.06,24.032
Johnson12_90,11.517749,42.186172,4.0,johnson12_table6,20.371,21.64
Johnson12_37,11.520705,42.206062,4.0,johnson12_table6,22.867,23.808
Johnson12_98,11.522583,42.200939,4.0,johnson12_table6,22.819,24.19
Johnson12_51,11.5231,42.244965,4.0,johnson12_table6,21.55,23.204
DAO86,11.523325,42.4941889,4.0,m31rbcV5,20.549,22.401
Johnson12_36,11.524106,42.210289,4.0,johnson12_table6,22.324,24.41
Johnson12_41,11.524472,42.216358,4.0,johnson12_table6,21.504,23.566
SK200C,11.525375,40.37388888888889,4.0,m31rbcV5,22.626,23.826
B380,11.5259917,42.0147583,1.0,m31rbcV5,18.427,18.88
G314,11.5267083,41.3473167,6.0,m31rbcV5,17.854,18.846
B485,11.5270958,40.7858694,4.0,m31rbcV5,23.894,25.2
B381,11.5272792,41.3496833,1.0,m31rbcV5,20.234,21.615
B275D,11.5294208,41.6385694,6.0,m31rbcV5,22.745,24.0
Johnson12_93,11.53013,42.191616,4.0,johnson12_table6,22.348,25.035
Johnson12_35,11.530897,42.212566,4.0,johnson12_table6,22.177,23.149
Johnson12_45,11.531868,42.232082,4.0,johnson12_table6,21.75,23.574
Johnson12_43,11.534531,42.227474,4.0,johnson12_table6,22.01,23.571
Johnson12_130,11.535109,42.161579,4.0,johnson12_table6,22.139,24.303
Johnson12_92,11.535135,42.191967,4.0,johnson12_table6,20.141,20.994
B486,11.5359167,40.9676778,1.0,m31rbcV5,17.854,18.47
Johnson12_124,11.536696,42.149555,4.0,johnson12_table6,20.859,22.207
Johnson12_125,11.538669,42.160572,4.0,johnson12_table6,23.604,25.021
SK217B,11.5392958,41.4845278,2.0,m31rbcV5,23.807,25.649
Johnson12_123,11.539345,42.145725,4.0,johnson12_table6,19.354,20.913
Johnson12_44,11.541508,42.232441,4.0,johnson12_table6,22.939,24.133
Johnson12_47,11.541728,42.236275,4.0,johnson12_table6,22.647,22.611
SK218B,11.5420083,40.9203528,2.0,m31rbcV5,18.455,19.684
B277D,11.5421583,40.0481583,4.0,m31rbcV5,24.115,25.165
B276D,11.5430375,40.8423111,2.0,m31rbcV5,21.991,24.457
B382,11.5430833,41.6278722,1.0,m31rbcV5,17.452,18.188
Johnson12_122,11.545798,42.139503,4.0,johnson12_table6,21.665,23.92
Johnson12_126,11.546764,42.166523,4.0,johnson12_table6,22.784,24.32
SK219B,11.5474875,41.6470806,6.0,m31rbcV5,21.453,23.738
Johnson12_22,11.549306,42.206287,4.0,johnson12_table6,23.079,24.521
Johnson12_120,11.549769,42.137249,4.0,johnson12_table6,21.603,23.626
B383,11.5497833,41.3281889,1.0,m31rbcV5,23.637,24.902
Johnson12_20,11.55061,42.203785,4.0,johnson12_table6,22.826,23.308
Johnson12_121,11.552307,42.141148,4.0,johnson12_table6,20.537,22.777
Johnson12_23,11.552506,42.206264,4.0,johnson12_table6,21.74,23.888
Johnson12_49,11.552671,42.235611,4.0,johnson12_table6,23.037,24.171
Johnson12_48,11.552971,42.238487,4.0,johnson12_table6,22.226,23.491
B278D,11.5536292,42.1761278,6.0,m31rbcV5,23.8,25.0
Johnson12_31,11.556936,42.22229,4.0,johnson12_table6,22.084,23.638
Johnson12_21,11.559316,42.204494,4.0,johnson12_table6,23.031,24.024
Johnson12_26,11.559754,42.220383,4.0,johnson12_table6,22.266,25.132
Johnson12_32,11.561376,42.240387,4.0,johnson12_table6,20.016,21.819
LAMOST-C09,11.56175,42.85695,6.0,,22.059,23.9
LAMOST-C09,11.56175,42.85695,6.0,,22.059,23.9
Johnson12_24,11.563051,42.212589,4.0,johnson12_table6,22.0,23.049
Johnson12_127,11.564291,42.130177,4.0,johnson12_table6,21.037,22.865
Johnson12_25,11.565316,42.213337,4.0,johnson12_table6,23.463,23.915
Johnson12_87,11.565741,42.16827,4.0,johnson12_table6,22.472,23.463
Johnson12_34,11.56907,42.234695,4.0,johnson12_table6,23.614,23.05
SK201C,11.5714417,41.6099583,2.0,m31rbcV5,21.915,23.722
SK220B,11.5742875,41.7456028,2.0,m31rbcV5,20.298,21.197
Johnson12_30,11.575683,42.221004,4.0,johnson12_table6,23.416,24.848
SK202C,11.5763792,41.7836,2.0,m31rbcV5,19.344,20.757
Johnson12_368,11.576528,42.272003,4.0,johnson12_table6,20.515,21.321
Johnson12_370,11.577529,42.272892,4.0,johnson12_table6,22.53,23.365
Johnson12_369,11.579129,42.268902,4.0,johnson12_table6,22.079,22.797
Johnson12_33,11.579912,42.209511,4.0,johnson12_table6,22.672,23.828
SK221B,11.580166666666669,40.395,6.0,m31rbcV5,24.885,25.308
Johnson12_367,11.580171,42.266197,4.0,johnson12_table6,19.644,21.426
Johnson12_366,11.581198,42.264034,4.0,johnson12_table6,19.456,21.194
Johnson12_119,11.585772,42.160873,4.0,johnson12_table6,21.928,23.839
Johnson12_19,11.586655,42.206722,4.0,johnson12_table6,22.092,24.133
Johnson12_118,11.587006,42.161682,4.0,johnson12_table6,21.294,22.747
Johnson12_29,11.587017,42.220715,4.0,johnson12_table6,22.506,23.778
B279D,11.5877792,40.8528972,6.0,m31rbcV5,23.115,24.01
Johnson12_357,11.588031,42.281914,4.0,johnson12_table6,20.045,21.567
DAO87,11.5903792,42.5721972,4.0,m31rbcV5,18.422,20.146
BH31,11.5906875,42.1086167,6.0,m31rbcV5,23.52,24.309
Johnson12_28,11.590716,42.221775,4.0,johnson12_table6,22.652,23.883
B384,11.5914,40.2832222,1.0,m31rbcV5,23.379,24.269
Johnson12_333,11.591776,42.33007,4.0,johnson12_table6,22.857,24.311
Johnson12_27,11.592657,42.221096,4.0,johnson12_table6,21.413,23.735
B281D,11.592829166666666,40.30222222222222,6.0,m31rbcV5,24.758,25.758
B280D,11.5932875,40.6732111,6.0,m31rbcV5,22.62,24.259
Johnson12_323,11.593403,42.326866,4.0,johnson12_table6,25.12,24.876
Johnson12_332,11.593525,42.338985,4.0,johnson12_table6,21.089,23.341
Johnson12_336,11.593675,42.347603,4.0,johnson12_table6,21.859,23.177
Johnson12_331,11.594149,42.338348,4.0,johnson12_table6,20.791,23.393
Johnson12_10,11.594195,42.224262,4.0,johnson12_table6,20.784,24.278
SK203C,11.5951208,40.9635306,2.0,m31rbcV5,18.976,20.263
SK204C,11.5955,40.34505555555556,4.0,m31rbcV5,18.887,20.261
Johnson12_12,11.595758,42.222969,4.0,johnson12_table6,22.274,23.962
Johnson12_82,11.596391,42.165878,4.0,johnson12_table6,19.874,22.453
Johnson12_106,11.596855,42.122761,4.0,johnson12_table6,21.687,23.067
Johnson12_108,11.598159,42.138084,4.0,johnson12_table6,21.491,22.567
BH32,11.5982,42.0161667,1.0,m31rbcV5,20.599,21.499
Johnson12_11,11.598691,42.222935,4.0,johnson12_table6,24.354,24.76
dTZZ-14,11.59881,42.6096,1.0,,20.248,21.578
dTZZ-14,11.59881,42.6096,1.0,,20.248,21.578
Johnson12_337,11.599817,42.346184,4.0,johnson12_table6,22.511,24.398
Johnson12_7,11.599869,42.204224,4.0,johnson12_table6,19.495,21.54
B487,11.60075,40.5030778,6.0,m31rbcV5,22.998,24.236
Johnson12_335,11.601527,42.346767,4.0,johnson12_table6,20.285,22.064
Johnson12_86,11.601559,42.180367,4.0,johnson12_table6,20.511,21.327
Johnson12_83,11.601658,42.166248,4.0,johnson12_table6,22.37,23.516
Johnson12_358,11.601672,42.296989,4.0,johnson12_table6,22.666,24.908
Johnson12_114,11.601674,42.150627,4.0,johnson12_table6,21.94,23.321
Johnson12_338,11.602573,42.322521,4.0,johnson12_table6,22.502,23.927
Johnson12_109,11.602575,42.13224,4.0,johnson12_table6,21.3,22.71
SK205C,11.6033708,40.585675,2.0,m31rbcV5,18.514,20.237
Johnson12_107,11.603533,42.137257,4.0,johnson12_table6,20.501,22.689
Johnson12_113,11.603852,42.148232,4.0,johnson12_table6,21.821,24.621
B385,11.6039792,41.5859611,4.0,m31rbcV5,18.402,19.373
Johnson12_105,11.60475,42.123749,4.0,johnson12_table6,21.025,22.509
Johnson12_328,11.605345,42.329777,4.0,johnson12_table6,22.299,24.141
Johnson12_329,11.60628,42.329926,4.0,johnson12_table6,22.628,23.871
Johnson12_327,11.606327,42.333546,4.0,johnson12_table6,22.679,24.586
Johnson12_115,11.606531,42.148621,4.0,johnson12_table6,22.256,23.579
Johnson12_330,11.606872,42.32988,4.0,johnson12_table6,22.628,23.871
Johnson12_117,11.608139,42.150822,4.0,johnson12_table6,21.001,22.824
C005,11.6083833,41.0543944,6.0,m31rbcV5,24.396,24.45
Johnson12_360,11.608538,42.296917,4.0,johnson12_table6,21.898,24.22
Johnson12_362,11.608722,42.248302,4.0,johnson12_table6,22.074,24.965
B282D,11.60885,40.8407722,6.0,m31rbcV5,24.001,24.56
Johnson12_18,11.609194,42.2346,4.0,johnson12_table6,22.388,25.021
Johnson12_356,11.610166,42.272675,4.0,johnson12_table6,20.401,22.575
Johnson12_365,11.610308,42.26173,4.0,johnson12_table6,20.275,22.374
Johnson12_359,11.610444,42.29845,4.0,johnson12_table6,23.727,24.534
Johnson12_85,11.610882,42.182674,4.0,johnson12_table6,21.318,22.48
SK222B,11.6111208,41.6440306,6.0,m31rbcV5,21.671,23.705
Johnson12_326,11.611702,42.333351,4.0,johnson12_table6,21.631,24.037
B386,11.6125667,42.0313194,1.0,m31rbcV5,20.828,22.088
Johnson12_9,11.613,42.221298,4.0,johnson12_table6,22.061,23.986
Johnson12_17,11.613292,42.232498,4.0,johnson12_table6,23.562,24.67
SH20,11.6135458,41.0475472,2.0,m31rbcV5,22.523,23.812
Johnson12_321,11.61355,42.338356,4.0,johnson12_table6,21.231,23.116
Johnson12_110,11.613975,42.148277,4.0,johnson12_table6,19.669,22.107
Johnson12_6,11.615095,42.200691,4.0,johnson12_table6,22.179,23.062
Johnson12_363,11.615966,42.24287,4.0,johnson12_table6,21.792,23.045
Johnson12_5,11.616282,42.196312,4.0,johnson12_table6,20.912,22.116
Johnson12_116,11.617078,42.156136,4.0,johnson12_table6,21.508,21.493
Johnson12_364,11.618975,42.243931,4.0,johnson12_table6,21.542,22.889
B283D,11.6190792,41.8847694,6.0,m31rbcV5,20.772,21.987
Johnson12_16,11.619461,42.230381,4.0,johnson12_table6,23.15,23.53
Johnson12_84,11.620432,42.18372,4.0,johnson12_table6,22.225,24.283
Johnson12_111,11.621593,42.143944,4.0,johnson12_table6,20.335,22.858
B284D,11.6216,41.0491944,4.0,m31rbcV5,17.834,18.731
SK013E,11.6216667,40.3430556,4.0,m31rbcV5,24.061,24.885
B285D,11.6219333,41.0629028,4.0,m31rbcV5,20.185,21.21
Johnson12_322,11.622043,42.318001,4.0,johnson12_table6,21.632,23.287
B286D,11.6233208,40.5548528,6.0,m31rbcV5,23.531,24.374
Johnson12_112,11.623321,42.140064,4.0,johnson12_table6,20.71,21.716
B287D,11.6234625,40.5561972,6.0,m31rbcV5,23.531,24.374
B288D,11.6281667,41.9721444,6.0,m31rbcV5,21.482,22.607
Johnson12_325,11.629149,42.33511,4.0,johnson12_table6,21.962,23.929
Johnson12_304,11.629828,42.308491,4.0,johnson12_table6,22.314,23.381
Johnson12_334,11.630164,42.342644,4.0,johnson12_table6,21.763,23.734
Johnson12_80,11.630515,42.177643,4.0,johnson12_table6,23.428,23.702
C006,11.6325583,39.3988,6.0,m31rbcV5,22.186,24.17
Johnson12_324,11.633439,42.334877,4.0,johnson12_table6,22.352,23.888
Johnson12_13,11.634047,42.228794,4.0,johnson12_table6,22.213,21.68
Johnson12_8,11.634596,42.221619,4.0,johnson12_table6,22.494,22.218
Johnson12_15,11.63686,42.222534,4.0,johnson12_table6,21.828,23.157
Johnson12_14,11.636992,42.224209,4.0,johnson12_table6,21.828,23.157
SK223B,11.637,40.11013888888889,6.0,m31rbcV5,18.817,20.456
Johnson12_355,11.639545,42.29546,4.0,johnson12_table6,21.798,24.422
Johnson12_317,11.639648,42.333366,4.0,johnson12_table6,21.572,23.812
B387,11.63965,40.7370722,1.0,m31rbcV5,21.05,22.183
B488,11.6428625,42.1952167,5.0,m31rbcV5,21.438,20.818
Johnson12_311,11.64329,42.316654,4.0,johnson12_table6,23.52,24.276
Johnson12_2,11.644169,42.197941,4.0,johnson12_table6,21.002,21.449
SK206C,11.6445708,40.5114111,2.0,m31rbcV5,19.486,20.545
Johnson12_302,11.647763,42.308353,4.0,johnson12_table6,22.753,24.094
Johnson12_3,11.647937,42.20216,4.0,johnson12_table6,22.994,23.721
Johnson12_361,11.648431,42.25713,4.0,johnson12_table6,21.652,22.909
Johnson12_301,11.650101,42.308033,4.0,johnson12_table6,22.002,23.81
B489,11.651608333333334,40.00746111111111,4.0,m31rbcV5,17.474,18.811
Johnson12_303,11.652042,42.309189,4.0,johnson12_table6,21.667,24.088
SK207C,11.6523292,41.1755472,2.0,m31rbcV5,19.182,20.228
Johnson12_300,11.652333,42.307148,4.0,johnson12_table6,22.002,23.81
SK208C,11.6535208,40.7170194,2.0,m31rbcV5,20.317,20.741
Johnson12_299,11.653779,42.307026,4.0,johnson12_table6,21.845,23.744
SH21,11.655449999999998,39.39940277777778,6.0,m31rbcV5,19.538,20.551
Johnson12_319,11.656727,42.339252,4.0,johnson12_table6,22.136,23.782
Johnson12_310,11.657063,42.320206,4.0,johnson12_table6,23.342,23.37
Johnson12_298,11.657613,42.307701,4.0,johnson12_table6,21.845,23.744
C040,11.6596667,41.1245194,4.0,m31rbcV5,20.118,20.896
Johnson12_297,11.660814,42.304852,4.0,johnson12_table6,21.845,23.744
B289D,11.66135,42.2733806,6.0,johnson12_table8,21.566,23.804
B290D,11.6615792,39.4505,4.0,m31rbcV5,21.586,23.76
SK224B,11.6615917,41.9921111,6.0,m31rbcV5,20.995,23.153
Johnson12_309,11.66209,42.315899,4.0,johnson12_table6,21.425,24.224
Johnson12_308,11.662564,42.313751,4.0,johnson12_table6,21.425,24.224
Johnson12_316,11.66273,42.326477,4.0,johnson12_table6,20.523,22.873
Johnson12_305,11.664551,42.317848,4.0,johnson12_table6,21.425,24.224
SK209C,11.6653917,41.8598278,6.0,m31rbcV5,21.475,23.774
Johnson12_295,11.666198,42.30862,4.0,johnson12_table6,21.425,24.224
Johnson12_315,11.666967,42.328011,4.0,johnson12_table6,21.684,23.809
Johnson12_320,11.66819,42.338863,4.0,johnson12_table6,23.49,23.326
Johnson12_306,11.668275,42.320816,4.0,johnson12_table6,21.411,23.883
Johnson12_296,11.668383,42.302498,4.0,johnson12_table6,21.782,23.568
Johnson12_79,11.669687,42.164368,4.0,johnson12_table6,21.922,23.333
B490,11.669775,41.5491639,4.0,m31rbcV5,18.379,20.106
Johnson12_350,11.669798,42.286163,4.0,johnson12_table6,23.221,25.034
Johnson12_354,11.670277,42.285278,4.0,johnson12_table6,22.153,23.765
B388,11.6706583,41.6364972,6.0,m31rbcV5,21.117,22.858
Johnson12_313,11.671155,42.330254,4.0,johnson12_table6,20.545,23.498
Johnson12_353,11.671782,42.293369,4.0,johnson12_table6,21.719,23.796
B291D,11.671958333333334,40.05055555555556,6.0,m31rbcV5,20.495,21.543
G325,11.6720792,41.8335417,6.0,m31rbcV5,21.575,23.513
Johnson12_81,11.672195,42.175549,4.0,johnson12_table6,22.327,23.884
Johnson12_307,11.67236,42.314178,4.0,johnson12_table6,22.709,24.265
Johnson12_345,11.673978,42.278996,4.0,johnson12_table6,23.321,24.394
SK096D,11.674125,40.4326667,6.0,m31rbcV5,22.489,24.257
Johnson12_312,11.674715,42.325447,4.0,johnson12_table6,21.369,23.686
DAO88,11.6748792,42.2626917,1.0,johnson12_table8,20.114,20.386
Johnson12_318,11.674988,42.334908,4.0,johnson12_table6,21.629,24.368
Johnson12_314,11.676437,42.324764,4.0,johnson12_table6,20.646,22.784
Johnson12_1,11.677181,42.19212,4.0,johnson12_table6,22.35,24.661
SK225B,11.6777,41.9765333,6.0,m31rbcV5,22.744,24.33
Johnson12_341,11.679385,42.271877,4.0,johnson12_table6,23.915,25.167
SK097D,11.6798208,40.6593611,6.0,m31rbcV5,23.682,23.823
Johnson12_274,11.67987,42.305504,4.0,johnson12_table6,22.786,23.801
Johnson12_273,11.680602,42.305302,4.0,johnson12_table6,21.839,24.01
Johnson12_275,11.681314,42.309219,4.0,johnson12_table6,21.356,22.203
B389,11.682575,41.8194417,4.0,m31rbcV5,21.074,22.566
Johnson12_272,11.682696,42.299774,4.0,johnson12_table6,21.839,24.01
Johnson12_349,11.682846,42.282207,4.0,johnson12_table6,21.293,22.829
Johnson12_4,11.685157,42.218735,4.0,johnson12_table6,22.258,24.585
Johnson12_276,11.685188,42.298988,4.0,johnson12_table6,21.839,24.01
Johnson12_283,11.687507,42.315453,4.0,johnson12_table6,21.942,24.041
Johnson12_352,11.687875,42.291813,4.0,johnson12_table6,21.956,23.907
B292D,11.6903167,42.3542972,6.0,m31rbcV5,21.638,24.279
Johnson12_347,11.691054,42.287373,4.0,johnson12_table6,21.52,23.63
Johnson12_294,11.692196,42.31308,4.0,johnson12_table6,22.222,24.065
Johnson12_292,11.692296,42.337376,4.0,johnson12_table6,21.087,22.89
DAO89,11.6931917,42.8086,4.0,m31rbcV5,24.023,25.082
Johnson12_286,11.693253,42.324612,4.0,johnson12_table6,22.131,23.442
Johnson12_285,11.693867,42.31892,4.0,johnson12_table6,23.381,24.253
Johnson12_281,11.694303,42.311642,4.0,johnson12_table6,23.381,24.253
Johnson12_279,11.694743,42.314877,4.0,johnson12_table6,23.381,24.253
Johnson12_282,11.694799,42.311218,4.0,johnson12_table6,23.381,24.253
Johnson12_344,11.696352,42.274792,4.0,johnson12_table6,21.869,24.52
Johnson12_348,11.696528,42.282925,4.0,johnson12_table6,21.234,22.891
Johnson12_291,11.698142,42.334881,4.0,johnson12_table6,23.921,23.07
Johnson12_278,11.698962,42.309887,4.0,johnson12_table6,22.142,23.653
Johnson12_351,11.699112,42.292843,4.0,johnson12_table6,22.282,23.859
SK226B,11.6994583,42.03235,2.0,m31rbcV5,20.041,20.785
