Obs.Y,Obs.M,Obs.D,Obs.h,Obs.m,Obs.s,MJD,RAh,RAm,RAs,DEd,DEm,DEs,ExpID,FieldID,Other,PID,Filter,Exp,i,g
2008,10,4,8,32,0.7,54743.3555637,0,29,30.18,42,10,20.4,1032534,m277,M3118,08BP02,g.MP9401,450,,
2008,10,4,8,40,18.57,54743.3613261,0,29,30.63,42,10,5.4,1032535,m277,M3118,08BP02,g.MP9401,450,,
2008,10,4,8,48,49.86,54743.3672438,0,29,31.53,42,10,15.3,1032536,m277,M3118,08BP02,g.MP9401,450,,
2008,10,4,8,57,7.77,54743.3730066,0,34,50.26,42,10,8.8,1032537,m276,M3119,08BP02,g.MP9401,450,,
2008,10,4,9,5,26.85,54743.378783,0,34,50.71,42,9,53.8,1032538,m276,M3119,08BP02,g.MP9401,450,,
2008,10,4,9,13,52.88,54743.3846398,0,34,51.61,42,10,3.8,1032539,m276,M3119,08BP02,g.MP9401,450,,
2008,10,4,9,22,11.47,54743.3904105,0,38,9.19,42,45,41.5,1032540,m286,M3120,08BP02,g.MP9401,450,,
2008,10,4,9,30,30.5,54743.3961864,0,38,9.64,42,45,26.4,1032541,m286,M3120,08BP02,g.MP9401,450,,
2008,10,4,9,38,49.53,54743.4019621,0,38,10.55,42,45,36.4,1032542,m286,M3120,08BP02,g.MP9401,450,,
2008,10,4,9,47,10.41,54743.4077594,0,38,9.64,42,45,26.4,1032543,m286,M3120,08BP02,g.MP9401,450,,
2008,10,5,6,53,35.23,54744.2872133,0,29,30.18,42,10,20.3,1032657,m277,M3118,08BP02,i.MP9702,450,,
2008,10,5,7,1,58.87,54744.2930425,0,29,30.63,42,10,5.3,1032658,m277,M3118,08BP02,i.MP9702,450,,
2008,10,5,7,10,19.47,54744.2988365,0,29,31.53,42,10,15.2,1032659,m277,M3118,08BP02,i.MP9702,450,,
2008,10,5,7,18,38.21,54744.304609,0,34,50.26,42,10,8.8,1032660,m276,M3119,08BP02,i.MP9702,450,,
2008,10,5,7,26,56.69,54744.3103783,0,34,50.71,42,9,53.8,1032661,m276,M3119,08BP02,i.MP9702,450,,
2008,10,5,7,35,15.24,54744.3161486,0,34,51.61,42,10,3.8,1032662,m276,M3119,08BP02,i.MP9702,450,,
2008,10,5,7,43,36.13,54744.3219459,0,38,9.19,42,45,41.5,1032663,m286,M3120,08BP02,i.MP9702,450,,
2008,10,5,7,52,0.47,54744.3277832,0,38,9.64,42,45,26.4,1032664,m286,M3120,08BP02,i.MP9702,450,,
2008,10,5,8,0,18.72,54744.33355,0,38,10.55,42,45,36.4,1032665,m286,M3120,08BP02,i.MP9702,450,,
2008,10,5,8,9,55.09,54744.340221,0,43,31.7,42,45,28.5,1032666,m285,M3121,08BP02,g.MP9401,450,,
2008,10,5,8,18,13.6,54744.3459907,0,43,32.15,42,45,13.4,1032667,m285,M3121,08BP02,g.MP9401,450,,
2008,10,5,8,26,32.27,54744.3517624,0,43,33.06,42,45,23.3,1032668,m285,M3121,08BP02,g.MP9401,450,,
2008,10,5,8,34,51.11,54744.357536,0,48,40.99,42,33,27.2,1032669,m279,M3122,08BP02,g.MP9401,450,,
2008,10,5,8,43,9.96,54744.3633098,0,48,41.44,42,33,12.2,1032670,m279,M3122,08BP02,g.MP9401,450,,
2008,10,5,8,55,13.67,54744.371686,0,48,42.34,42,33,22.2,1032671,m279,M3122,08BP02,g.MP9401,450,,
2008,10,6,6,27,14.15,54745.2689137,0,28,29.19,39,11,24.1,1032849,m205,M3110,08BP02,i.MP9702,450,,
2008,10,6,6,35,32.59,54745.2746827,0,28,29.62,39,11,9.1,1032850,m205,M3110,08BP02,i.MP9702,450,,
2008,10,6,6,43,50.91,54745.2804503,0,28,30.48,39,11,19.1,1032851,m205,M3110,08BP02,i.MP9702,450,,
2008,10,6,6,52,14.43,54745.2862781,0,33,34.82,39,11,46.2,1032852,m207,M3109,08BP02,i.MP9702,450,,
2008,10,6,7,0,33.42,54745.2920535,0,33,35.25,39,11,31.4,1032853,m207,M3109,08BP02,i.MP9702,450,,
2008,10,6,7,8,52.29,54745.2978274,0,33,36.11,39,11,41.3,1032854,m207,M3109,08BP02,i.MP9702,450,,
2008,10,6,7,17,22.36,54745.303731,0,27,27.91,40,11,0.8,1032855,m229,M3111,08BP02,i.MP9702,450,,
2008,10,6,7,25,40.83,54745.3095004,0,27,28.35,40,10,45.9,1032856,m229,M3111,08BP02,i.MP9702,450,,
2008,10,6,7,33,59.81,54745.3152755,0,27,29.22,40,10,55.9,1032857,m229,M3111,08BP02,i.MP9702,450,,
2008,10,6,7,42,21.99,54745.3210879,0,32,39.54,40,11,23.1,1032858,m231,M3112,08BP02,i.MP9702,450,,
2008,10,6,7,50,40.17,54745.3268538,0,32,39.98,40,11,8.2,1032859,m231,M3112,08BP02,i.MP9702,450,,
2008,10,6,7,58,58.64,54745.3326231,0,32,40.85,40,11,18.2,1032860,m231,M3112,08BP02,i.MP9702,450,,
2008,10,6,8,8,34.22,54745.339285,0,48,38.58,41,33,42.6,1032861,m257,M3123,08BP02,g.MP9401,450,,
2008,10,6,8,16,52.66,54745.345054,0,48,39.03,41,33,27.6,1032862,m257,M3123,08BP02,g.MP9401,450,,
2008,10,6,8,25,10.85,54745.35082,0,48,39.92,41,33,37.6,1032863,m257,M3123,08BP02,g.MP9401,450,,
2008,10,6,8,33,46.47,54745.3567879,1,23,26.9,32,37,12.0,1032864,m066,M3317,08BP02,g.MP9401,450,,
2008,10,6,8,42,10.44,54745.3626209,1,23,27.3,32,36,57.0,1032865,m066,M3317,08BP02,g.MP9401,450,,
2008,10,6,8,50,28.98,54745.368391,1,23,28.09,32,37,7.0,1032866,m066,M3317,08BP02,g.MP9401,450,,
2008,10,7,6,31,33.18,54746.2719118,0,37,54.75,40,11,45.6,1033041,m233,M3113,08BP02,i.MP9702,450,,
2008,10,7,6,39,51.47,54746.277679,0,37,55.18,40,11,30.6,1033042,m233,M3113,08BP02,i.MP9702,450,,
2008,10,7,6,48,10.24,54746.2834518,0,37,56.06,40,11,40.6,1033043,m233,M3113,08BP02,i.MP9702,450,,
2008,10,7,6,56,33.94,54746.2892818,0,43,9.94,40,10,56.1,1033044,m228,M3114,08BP02,i.MP9702,450,,
2008,10,7,7,4,52.3,54746.2950498,0,43,10.38,40,10,41.1,1033045,m228,M3114,08BP02,i.MP9702,450,,
2008,10,7,7,13,11.01,54746.3008218,0,43,11.25,40,10,51.2,1033046,m228,M3114,08BP02,i.MP9702,450,,
2008,10,7,7,23,4.11,54746.3076864,0,29,48.29,41,10,38.2,1033047,m253,M3116,08BP02,i.MP9702,450,,
2008,10,7,7,31,23.61,54746.3134677,0,29,48.73,41,10,23.2,1033048,m253,M3116,08BP02,i.MP9702,450,,
2008,10,7,7,40,2.67,54746.3194753,0,29,49.62,41,10,33.3,1033049,m253,M3116,08BP02,i.MP9702,450,,
2008,10,7,7,57,9.11,54746.3313554,0,35,1.11,41,10,24.4,1033051,m254,M3117,08BP02,i.MP9702,450,,
2008,10,7,8,5,27.73,54746.3371265,0,35,1.55,41,10,9.5,1033052,m254,M3117,08BP02,i.MP9702,450,,
2008,10,7,8,13,46.89,54746.3429038,0,35,2.44,41,10,19.5,1033053,m254,M3117,08BP02,i.MP9702,450,,
2008,10,21,6,50,48.05,54760.2852784,0,43,33.09,43,45,13.0,1037772,m306,M3132,08BP02,g.MP9401,450,,
2008,10,21,6,59,15.47,54760.2911513,0,43,33.55,43,44,58.0,1037773,m306,M3132,08BP02,g.MP9401,450,,
2008,10,21,7,7,33.54,54760.296916,0,43,34.47,43,45,8.0,1037774,m306,M3132,08BP02,g.MP9401,450,,
2008,10,21,7,16,6.28,54760.3028505,0,48,43.37,43,33,11.4,1037775,m301,M3130,08BP02,g.MP9401,450,,
2008,10,21,7,24,24.4,54760.3086158,0,48,43.83,43,32,56.4,1037776,m301,M3130,08BP02,g.MP9401,450,,
2008,10,21,7,32,45.51,54760.3144156,0,48,44.75,43,33,6.4,1037777,m301,M3130,08BP02,g.MP9401,450,,
2008,10,21,7,42,21.53,54760.3210825,0,43,31.7,42,45,28.4,1037778,m285,M3121,08BP02,i.MP9702,450,,
2008,10,21,7,50,39.7,54760.3268483,0,43,32.15,42,45,13.4,1037779,m285,M3121,08BP02,i.MP9702,450,,
2008,10,21,7,58,58.67,54760.3326235,0,43,33.06,42,45,23.5,1037780,m285,M3121,08BP02,i.MP9702,450,,
2008,10,21,8,7,30.74,54760.3385502,0,43,33.55,43,44,58.0,1037781,m306,M3132,08BP02,i.MP9702,450,,
2008,10,21,8,15,55.56,54760.3443931,0,48,38.58,41,33,42.6,1037782,m257,M3123,08BP02,i.MP9702,450,,
2008,10,21,8,24,13.63,54760.3501578,0,48,39.03,41,33,27.6,1037783,m257,M3123,08BP02,i.MP9702,450,,
2008,10,21,8,32,32.51,54760.3559318,0,48,39.92,41,33,37.6,1037784,m257,M3123,08BP02,i.MP9702,450,,
2008,10,21,8,49,17.65,54760.3675654,0,43,33.09,43,45,13.0,1037786,m306,M3132,08BP02,i.MP9702,450,,
2008,10,21,8,57,36.77,54760.3733422,0,43,34.47,43,45,8.0,1037787,m306,M3132,08BP02,i.MP9702,450,,
2008,10,21,9,5,55.28,54760.379112,0,48,40.99,42,33,27.3,1037788,m279,M3122,08BP02,i.MP9702,450,,
2008,10,21,9,14,13.81,54760.3848821,0,48,41.44,42,33,12.2,1037789,m279,M3122,08BP02,i.MP9702,450,,
2008,10,21,9,22,33.07,54760.3906605,0,48,42.34,42,33,22.2,1037790,m279,M3122,08BP02,i.MP9702,450,,
2008,10,22,5,53,15.59,54761.2453193,0,48,45.72,44,32,55.1,1038016,m322,M3131,08BP02,g.MP9401,450,,
2008,10,22,6,1,34.88,54761.2510981,0,48,46.19,44,32,40.0,1038017,m322,M3131,08BP02,g.MP9401,450,,
2008,10,22,6,9,54.62,54761.2568821,0,48,47.12,44,32,50.1,1038018,m322,M3131,08BP02,g.MP9401,450,,
2008,10,22,6,18,49.59,54761.2630739,1,20,38.9,29,48,0.1,1038019,m017,M3320,08BP02,g.MP9401,450,,
2008,10,22,6,27,7.71,54761.2688392,1,20,39.28,29,47,45.0,1038020,m017,M3320,08BP02,g.MP9401,450,,
2008,10,22,6,35,26.23,54761.2746091,1,20,40.05,29,47,55.0,1038021,m017,M3320,08BP02,g.MP9401,450,,
2008,10,22,6,43,45.19,54761.2803841,1,22,14.9,30,43,48.0,1038022,m027,M3319,08BP02,g.MP9401,450,,
2008,10,22,6,52,3.71,54761.286154,1,22,15.29,30,43,33.0,1038023,m027,M3319,08BP02,g.MP9401,450,,
2008,10,22,7,0,22.33,54761.2919251,1,22,16.06,30,43,43.1,1038024,m027,M3319,08BP02,g.MP9401,450,,
2008,10,22,7,9,58.03,54761.2985883,0,48,43.37,43,33,11.4,1038025,m301,M3130,08BP02,i.MP9702,450,,
2008,10,22,7,18,16.35,54761.3043559,0,48,43.83,43,32,56.4,1038026,m301,M3130,08BP02,i.MP9702,450,,
2008,10,22,7,26,35.97,54761.3101386,0,48,44.75,43,33,6.3,1038027,m301,M3130,08BP02,i.MP9702,450,,
2008,10,22,7,34,56.2,54761.3159282,0,48,45.72,44,32,55.2,1038028,m322,M3131,08BP02,i.MP9702,450,,
2008,10,22,7,43,14.37,54761.3216941,0,48,46.19,44,32,40.1,1038029,m322,M3131,08BP02,i.MP9702,450,,
2008,10,22,7,51,33.34,54761.3274692,0,48,47.12,44,32,50.1,1038030,m322,M3131,08BP02,i.MP9702,450,,
2008,10,22,8,0,25.61,54761.3336297,1,20,38.9,29,47,59.9,1038031,m017,M3320,08BP02,i.MP9702,450,,
2008,10,22,8,17,2.57,54761.3451686,1,20,40.05,29,47,55.0,1038033,m017,M3320,08BP02,i.MP9702,450,,
2008,10,22,8,25,30.29,54761.351045,1,20,39.29,29,47,45.0,1038034,m017,M3320,08BP02,i.MP9702,450,,
2008,10,22,8,34,6.94,54761.3570248,1,22,14.9,30,43,47.9,1038035,m027,M3319,08BP02,i.MP9702,450,,
2008,10,22,8,42,25.38,54761.3627938,1,22,15.29,30,43,32.9,1038036,m027,M3319,08BP02,i.MP9702,450,,
2008,10,22,8,50,44.19,54761.368567,1,22,16.07,30,43,43.0,1038037,m027,M3319,08BP02,i.MP9702,450,,
2008,10,24,6,5,22.61,54763.2537339,0,53,58.55,42,9,40.9,1038242,m275,M3127,08BP02,g.MP9401,450,,
2008,10,24,6,13,40.75,54763.2594994,0,53,59.0,42,9,26.0,1038243,m275,M3127,08BP02,g.MP9401,450,,
2008,10,24,6,22,5.34,54763.2653396,0,53,59.9,42,9,36.0,1038244,m275,M3127,08BP02,g.MP9401,450,,
2008,10,24,6,30,23.38,54763.2711039,0,53,58.55,42,9,41.0,1038245,m275,M3127,08BP02,g.MP9401,450,,
2008,10,24,6,38,41.85,54763.2768733,0,53,59.0,42,9,26.1,1038246,m275,M3127,08BP02,g.MP9401,450,,
2008,10,24,6,47,1.02,54763.2826507,0,53,59.9,42,9,36.0,1038247,m275,M3127,08BP02,g.MP9401,450,,
2008,10,26,6,41,29.23,54765.2788105,0,53,58.55,42,9,41.0,1038341,m275,M3127,08BP02,i.MP9702,450,,
2008,10,26,6,49,51.3,54765.2846216,0,53,59.0,42,9,25.9,1038342,m275,M3127,08BP02,i.MP9702,450,,
2008,10,26,6,58,9.28,54765.2903851,0,53,59.9,42,9,36.0,1038343,m275,M3127,08BP02,i.MP9702,450,,
2008,10,26,7,6,28.41,54765.2961622,0,54,3.41,43,9,24.0,1038344,m296,M3128,08BP02,i.MP9702,450,,
2008,10,26,7,14,50.75,54765.3019763,0,54,3.87,43,9,9.0,1038345,m296,M3128,08BP02,i.MP9702,450,,
2008,10,26,7,23,8.84,54765.3077412,0,54,4.78,43,9,19.0,1038346,m296,M3128,08BP02,i.MP9702,450,,
2008,10,26,7,31,27.58,54765.3135136,0,54,3.87,43,9,9.0,1038347,m296,M3128,08BP02,i.MP9702,450,,
2008,10,26,7,39,54.62,54765.3193821,0,54,4.78,43,9,19.0,1038348,m296,M3128,08BP02,i.MP9702,450,,
2008,10,27,5,52,15.69,54766.2446261,0,59,25.76,43,9,19.0,1038461,m295,M3126,08BP02,i.MP9702,450,,
2008,10,27,6,0,33.8,54766.2503912,0,59,26.21,43,9,4.0,1038462,m295,M3126,08BP02,i.MP9702,450,,
2008,10,27,6,8,52.67,54766.2561652,0,59,27.13,43,9,13.9,1038463,m295,M3126,08BP02,i.MP9702,450,,
2008,10,27,6,18,0.72,54766.2625083,1,23,26.9,32,37,12.0,1038464,m066,M3317,08BP02,i.MP9702,450,,
2008,10,27,6,26,18.64,54766.2682713,1,23,27.3,32,36,57.0,1038465,m066,M3317,08BP02,i.MP9702,450,,
2008,10,27,6,34,37.45,54766.2740445,1,23,28.08,32,37,7.0,1038466,m066,M3317,08BP02,i.MP9702,450,,
2008,10,31,6,17,42.21,54770.2622941,1,23,26.9,32,37,11.9,1038645,m066,M3317,08BP02,i.MP9702,450,,
2008,10,31,6,26,0.3,54770.268059,1,23,27.3,32,36,57.0,1038646,m066,M3317,08BP02,i.MP9702,450,,
2008,10,31,6,34,18.97,54770.2738306,1,23,28.08,32,37,7.0,1038647,m066,M3317,08BP02,i.MP9702,450,,
2008,10,31,6,42,37.84,54770.2796046,1,23,28.09,32,37,7.0,1038648,m066,M3317,08BP02,i.MP9702,450,,
2008,10,31,6,50,56.25,54770.2853732,1,22,48.5,31,40,12.0,1038649,m046,M3318,08BP02,i.MP9702,450,,
2008,10,31,6,59,15.02,54770.291146,1,22,48.89,31,39,57.0,1038650,m046,M3318,08BP02,i.MP9702,450,,
2008,10,31,7,7,33.71,54770.2969179,1,22,49.68,31,40,7.0,1038651,m046,M3318,08BP02,i.MP9702,450,,
2008,10,31,7,17,12.02,54770.3036114,1,22,48.5,31,40,11.9,1038652,m046,M3318,08BP02,g.MP9401,450,,
2008,10,31,7,25,29.96,54770.3093746,1,22,48.89,31,39,57.1,1038653,m046,M3318,08BP02,g.MP9401,450,,
2008,10,31,7,33,48.72,54770.3151472,1,22,49.68,31,40,7.0,1038654,m046,M3318,08BP02,g.MP9401,450,,
2008,10,31,7,42,25.87,54770.3211328,0,54,3.41,43,9,24.0,1038655,m296,M3128,08BP02,g.MP9401,450,,
2008,10,31,7,50,43.86,54770.3268965,0,54,3.87,43,9,9.0,1038656,m296,M3128,08BP02,g.MP9401,450,,
2008,10,31,7,59,2.52,54770.332668,0,54,4.78,43,9,19.0,1038657,m296,M3128,08BP02,g.MP9401,450,,
2008,10,31,8,7,21.31,54770.338441,0,59,25.75,43,9,19.0,1038658,m295,M3126,08BP02,g.MP9401,450,,
2008,10,31,8,15,40.18,54770.344215,0,59,26.22,43,9,4.0,1038659,m295,M3126,08BP02,g.MP9401,450,,
2008,10,31,8,24,5.8,54770.3500671,0,59,27.13,43,9,14.0,1038660,m295,M3126,08BP02,g.MP9401,450,,
2008,11,1,5,51,53.26,54771.2443664,1,25,2.9,28,44,23.8,1038783,m007,M3321,08BP02,g.MP9401,450,,
2008,11,1,6,0,11.09,54771.2501284,1,25,3.28,28,44,9.0,1038784,m007,M3321,08BP02,g.MP9401,450,,
2008,11,1,6,8,29.72,54771.2558995,1,25,4.04,28,44,19.0,1038785,m007,M3321,08BP02,g.MP9401,450,,
2008,11,1,6,17,2.09,54771.2618297,1,29,26.9,27,56,24.0,1038786,m003,M3322,08BP02,g.MP9401,450,,
2008,11,1,6,25,19.94,54771.2675919,1,29,27.27,27,56,9.0,1038787,m003,M3322,08BP02,g.MP9401,450,,
2008,11,1,6,33,38.73,54771.273365,1,29,28.03,27,56,18.9,1038788,m003,M3322,08BP02,g.MP9401,450,,
2008,11,1,6,42,4.8,54771.2792223,1,33,50.9,27,39,36.0,1038789,m002,M3323,08BP02,g.MP9401,450,,
2008,11,1,6,50,24.49,54771.2850057,1,33,51.28,27,39,21.0,1038790,m002,M3323,08BP02,g.MP9401,450,,
2008,11,1,6,58,42.75,54771.2907726,1,33,52.03,27,39,31.0,1038791,m002,M3323,08BP02,g.MP9401,450,,
2008,11,2,5,11,3.74,54772.2160155,0,54,8.24,44,9,6.5,1038915,m317,M3129,08BP02,i.MP9702,450,,
2008,11,2,5,19,21.86,54772.2217808,0,54,8.7,44,8,51.5,1038916,m317,M3129,08BP02,i.MP9702,450,,
2008,11,2,5,27,40.63,54772.2275536,0,54,9.63,44,9,1.5,1038917,m317,M3129,08BP02,i.MP9702,450,,
2008,11,2,5,37,16.47,54772.2342184,0,54,8.24,44,9,6.5,1038918,m317,M3129,08BP02,g.MP9401,450,,
2008,11,2,5,45,34.46,54772.2399821,0,54,8.71,44,8,51.5,1038919,m317,M3129,08BP02,g.MP9401,450,,
2008,11,2,5,53,53.43,54772.2457573,0,54,9.63,44,9,1.5,1038920,m317,M3129,08BP02,g.MP9401,450,,
2008,11,2,6,2,22.47,54772.2516489,0,57,59.13,41,9,57.4,1038921,m252,M3124,08BP02,g.MP9401,450,,
2008,11,2,6,10,40.57,54772.257414,0,57,59.57,41,9,42.6,1038922,m252,M3124,08BP02,g.MP9401,450,,
2008,11,2,6,18,59.26,54772.2631859,0,58,0.46,41,9,52.5,1038923,m252,M3124,08BP02,g.MP9401,450,,
2008,11,2,6,27,23.86,54772.2690262,0,59,18.46,42,9,38.4,1038924,m274,M3125,08BP02,g.MP9401,450,,
2008,11,2,6,35,41.99,54772.2747915,0,59,18.91,42,9,23.5,1038925,m274,M3125,08BP02,g.MP9401,450,,
2008,11,2,6,44,0.52,54772.2805616,0,59,19.81,42,9,33.5,1038926,m274,M3125,08BP02,g.MP9401,450,,
2008,11,2,6,52,39.68,54772.2865703,1,19,22.1,33,30,0.0,1038927,m085,M3335,08BP02,g.MP9401,450,,
2008,11,2,7,0,57.6,54772.2923333,1,19,22.5,33,29,45.1,1038928,m085,M3335,08BP02,g.MP9401,450,,
2008,11,2,7,9,16.67,54772.2981096,1,19,23.3,33,29,55.0,1038929,m085,M3335,08BP02,g.MP9401,450,,
2008,11,3,6,27,13.28,54773.2689037,1,25,2.9,28,44,23.9,1039044,m007,M3321,08BP02,i.MP9702,450,,
2008,11,3,6,35,31.38,54773.2746688,1,25,3.28,28,44,9.0,1039045,m007,M3321,08BP02,i.MP9702,450,,
2008,11,3,6,43,50.11,54773.280441,1,25,4.04,28,44,19.0,1039046,m007,M3321,08BP02,i.MP9702,450,,
2008,11,4,5,15,32.98,54774.2191317,0,57,59.13,41,9,57.5,1039193,m252,M3124,08BP02,i.MP9702,450,,
2008,11,4,5,23,50.95,54774.2248953,0,57,59.57,41,9,42.6,1039194,m252,M3124,08BP02,i.MP9702,450,,
2008,11,4,5,32,9.67,54774.2306675,0,58,0.45,41,9,52.5,1039195,m252,M3124,08BP02,i.MP9702,450,,
2008,11,4,5,40,28.51,54774.2364411,0,57,59.13,41,9,57.5,1039196,m252,M3124,08BP02,i.MP9702,450,,
2008,11,4,5,48,47.13,54774.2422122,0,57,59.57,41,9,42.5,1039197,m252,M3124,08BP02,i.MP9702,450,,
2008,11,4,5,57,5.79,54774.2479837,0,58,0.46,41,9,52.5,1039198,m252,M3124,08BP02,i.MP9702,450,,
2008,11,4,6,5,24.68,54774.2537578,0,57,59.13,41,9,57.5,1039199,m252,M3124,08BP02,i.MP9702,450,,
2008,11,4,6,13,43.28,54774.2595287,0,57,59.58,41,9,42.5,1039200,m252,M3124,08BP02,i.MP9702,450,,
2008,11,4,7,24,1.96,54774.308356,0,59,18.46,42,9,38.5,1039216,m274,M3125,08BP02,i.MP9702,450,,
2008,11,6,5,0,54.28,54776.2089615,0,57,59.13,41,9,57.5,1039302,m252,M3124,08BP02,i.MP9702,450,,
2008,11,6,5,9,19.56,54776.2148098,0,57,59.57,41,9,42.4,1039303,m252,M3124,08BP02,i.MP9702,450,,
2008,11,6,5,17,38.22,54776.2205812,0,58,0.46,41,9,52.5,1039304,m252,M3124,08BP02,i.MP9702,450,,
2008,11,6,6,3,45.24,54776.252607,0,59,18.46,42,9,38.6,1039318,m274,M3125,08BP02,i.MP9702,450,,
2008,11,6,6,12,3.22,54776.2583706,0,59,18.91,42,9,23.5,1039319,m274,M3125,08BP02,i.MP9702,450,,
2008,11,6,6,20,22.0,54776.2641436,0,59,19.81,42,9,33.6,1039320,m274,M3125,08BP02,i.MP9702,450,,
2008,11,6,6,29,13.94,54776.2703002,1,29,26.9,27,56,23.9,1039321,m003,M3322,08BP02,i.MP9702,450,,
2008,11,6,6,37,32.83,54776.2760744,1,29,27.28,27,56,8.9,1039322,m003,M3322,08BP02,i.MP9702,450,,
2008,11,6,6,45,56.93,54776.281909,1,29,28.03,27,56,19.0,1039323,m003,M3322,08BP02,i.MP9702,450,,
2008,11,6,6,54,15.4,54776.2876783,1,33,50.9,27,39,35.9,1039324,m002,M3323,08BP02,i.MP9702,450,,
2008,11,6,7,2,33.91,54776.293448,1,33,51.27,27,39,21.0,1039325,m002,M3323,08BP02,i.MP9702,450,,
2008,11,6,7,10,52.51,54776.2992189,1,33,52.03,27,39,31.0,1039326,m002,M3323,08BP02,i.MP9702,450,,
2008,11,6,7,19,16.8,54776.3050556,1,19,22.1,33,30,0.0,1039327,m085,M3335,08BP02,i.MP9702,450,,
2008,11,6,7,27,34.64,54776.3108176,1,19,22.5,33,29,45.1,1039328,m085,M3335,08BP02,i.MP9702,450,,
2008,11,6,7,35,53.51,54776.3165916,1,19,23.3,33,29,55.0,1039329,m085,M3335,08BP02,i.MP9702,450,,
2008,11,6,8,18,57.1,54776.3464942,1,37,2.9,33,14,24.0,1039334,m076,M3330,08BP02,g.MP9401,450,,
2008,11,6,8,27,15.2,54776.3522593,1,37,3.3,33,14,9.0,1039335,m076,M3330,08BP02,g.MP9401,450,,
2008,11,6,8,35,33.84,54776.3580306,1,37,4.1,33,14,18.9,1039336,m076,M3330,08BP02,g.MP9401,450,,
2008,11,6,8,44,16.09,54776.3640752,1,38,14.9,27,38,24.0,1039337,m001,M3324,08BP02,g.MP9401,450,,
2008,11,6,8,52,34.18,54776.3698401,1,38,15.28,27,38,9.0,1039338,m001,M3324,08BP02,g.MP9401,450,,
2008,11,6,9,0,52.95,54776.3756129,1,38,16.03,27,38,19.0,1039339,m001,M3324,08BP02,g.MP9401,450,,
2008,11,20,5,0,43.7,54790.2088391,1,42,38.9,28,40,11.9,1045083,m006,M3325,08BP02,g.MP9401,450,,
2008,11,20,5,9,1.77,54790.2146038,1,42,39.28,28,39,57.0,1045084,m006,M3325,08BP02,g.MP9401,450,,
2008,11,20,5,17,21.01,54790.2203821,1,42,40.04,28,40,7.0,1045085,m006,M3325,08BP02,g.MP9401,450,,
2008,11,20,5,26,6.28,54790.2264616,1,42,38.9,28,40,12.0,1045086,m006,M3325,08BP02,g.MP9401,450,,
2008,11,20,5,34,26.99,54790.2322568,1,42,39.28,28,39,57.0,1045087,m006,M3325,08BP02,g.MP9401,450,,
2008,11,20,5,42,45.06,54790.2380215,1,42,40.04,28,40,7.0,1045088,m006,M3325,08BP02,g.MP9401,450,,
2008,11,20,5,51,3.66,54790.2437924,1,42,38.9,28,40,12.0,1045089,m006,M3325,08BP02,g.MP9401,450,,
2008,11,22,5,45,47.72,54792.2401357,1,37,2.9,33,14,24.0,1045204,m076,M3330,08BP02,i.MP9702,450,,
2008,11,22,5,54,5.81,54792.2459006,1,37,3.3,33,14,9.0,1045205,m076,M3330,08BP02,i.MP9702,450,,
2008,11,24,4,32,13.5,54794.1890452,1,37,2.9,33,14,24.0,1045259,m076,M3330,08BP02,i.MP9702,450,,
2008,11,24,4,40,31.54,54794.1948095,1,37,3.3,33,14,9.0,1045260,m076,M3330,08BP02,i.MP9702,450,,
2008,11,24,4,48,55.65,54794.2006441,1,37,4.09,33,14,19.0,1045261,m076,M3330,08BP02,i.MP9702,450,,
2008,11,25,4,36,9.56,54795.1917773,1,38,14.9,27,38,23.9,1045301,m001,M3324,08BP02,i.MP9702,450,,
2008,11,25,4,44,27.6,54795.1975416,1,38,15.28,27,38,9.0,1045302,m001,M3324,08BP02,i.MP9702,450,,
2008,11,25,4,52,46.33,54795.2033141,1,38,16.03,27,38,19.0,1045303,m001,M3324,08BP02,i.MP9702,450,,
2008,11,26,5,36,11.16,54796.2334625,1,42,38.9,28,40,12.0,1045418,m006,M3325,08BP02,i.MP9702,450,,
2008,11,26,5,44,29.3,54796.239228,1,42,39.28,28,39,57.0,1045419,m006,M3325,08BP02,i.MP9702,450,,
2008,11,26,5,52,48.12,54796.2450014,1,42,40.04,28,40,7.0,1045420,m006,M3325,08BP02,i.MP9702,450,,
2008,11,27,4,35,32.62,54797.1913497,1,47,2.9,29,35,59.9,1045503,m012,M3326,08BP02,i.MP9702,450,,
2008,11,27,4,43,50.99,54797.1971179,1,47,3.28,29,35,45.0,1045504,m012,M3326,08BP02,i.MP9702,450,,
2008,11,27,4,52,9.73,54797.2028904,1,47,4.05,29,35,55.0,1045505,m012,M3326,08BP02,i.MP9702,450,,
2008,11,27,5,0,28.48,54797.208663,1,47,2.89,29,36,0.0,1045506,m012,M3326,08BP02,i.MP9702,450,,
2008,11,27,5,8,47.3,54797.2144364,1,47,2.9,30,35,59.9,1045507,m023,M3327,08BP02,i.MP9702,450,,
2008,11,27,5,17,6.19,54797.2202106,1,47,3.28,30,35,45.0,1045508,m023,M3327,08BP02,i.MP9702,450,,
2008,11,27,5,25,25.3,54797.2259872,1,47,4.07,30,35,55.0,1045509,m023,M3327,08BP02,i.MP9702,450,,
2008,11,27,5,33,44.47,54797.2317647,1,44,14.9,31,37,12.0,1045510,m044,M3328,08BP02,i.MP9702,450,,
2008,11,27,5,42,2.42,54797.2375281,1,44,15.29,31,36,57.0,1045511,m044,M3328,08BP02,i.MP9702,450,,
